created_at,text
2021-12-04 3:28:25,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:26:59,RT @messi10_rey: I N M E S S 7 O N A N T E !!!! #LM7 #Messi ! https://t.co/7ZeMCTjkzb
2021-12-04 3:26:06,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:25:47,"RT @Lionel30i: ‼️| More #LM7 confirmation as Chinese sports journalist, Yan Bin, talks about how the Messi will win his seventh Golden Ball…"
2021-12-04 3:25:41,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:21:19,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:19:16,"RT @Blackshyd: LMAO 🤣😆

Diz Ronaldo fan post this Facebook within 21mins Baba don delete coz people wan kill am 🤭🤦🏿‍♂️

#LM7 ballon d’or ma…"
2021-12-04 3:18:59,@PapiLFC @theartistalone @Lionel30i CRY. It's over. Ya'll lost. MF. #LM7
2021-12-04 3:18:03,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:17:25,"The greatest there is, the greatest there was, the greatest there ever will be #LM7 https://t.co/BCLtsEklIu"
2021-12-04 3:17:10,RT @Lionel10Team: 🎥 - The moment Messi won his 7th Ballon D’or 😍 #BallonDor #LM7 https://t.co/vhLpaCojlw
2021-12-04 3:16:42,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:16:35,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:14:59,@Crazykelloh @zaddy_farouk @anotherTunde_ Messi need to see this never doubt the real #LM7 🐐
2021-12-04 3:13:59,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:13:45,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:13:35,Pic of the Day 👌👌😍😍 #LM7 https://t.co/ThZRcpO7JX
2021-12-04 3:13:24,RT @messi10_rey: I N M E S S 7 O N A N T E !!!! #LM7 #Messi ! https://t.co/7ZeMCTjkzb
2021-12-04 3:12:35,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:12:26,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:12:25,"RT @BarcaStat: Mendes has well paid @ESPNFC, they have not stopped tweeting about PR7 in the last few days since Messi won the Ballon Dor,…"
2021-12-04 3:10:53,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:09:02,RT @messi10_rey: I N M E S S 7 O N A N T E !!!! #LM7 #Messi ! https://t.co/7ZeMCTjkzb
2021-12-04 3:09:02,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:08:52,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:08:33,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:07:52,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:07:38,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:06:46,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:06:44,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:06:00,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:05:57,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:05:04,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:05:02,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:04:10,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:03:00,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:01:58,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 3:01:24,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:59:43,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-04 2:59:08,RT @PepsiGlobal: CONGRA7S to #messi - certified 🐐#BallonDor #LM7 https://t.co/9YsMwVwHE9
2021-12-04 2:59:03,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:58:15,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:58:02,RT @messi10_rey: I N M E S S 7 O N A N T E !!!! #LM7 #Messi ! https://t.co/7ZeMCTjkzb
2021-12-04 2:57:59,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:57:32,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:57:13,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:56:59,RT @messi10_rey: I N M E S S 7 O N A N T E !!!! #LM7 #Messi ! https://t.co/7ZeMCTjkzb
2021-12-04 2:56:26,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:55:09,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:54:56,Yep. The GOAT 🐐 #LM7 https://t.co/EoybtSiJSB
2021-12-04 2:54:17,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:53:59,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:53:28,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:53:05,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:52:58,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:52:54,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:52:22,RT @messi10_rey: I N M E S S 7 O N A N T E !!!! #LM7 #Messi ! https://t.co/7ZeMCTjkzb
2021-12-04 2:51:26,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:51:00,RT @messi10_rey: I N M E S S 7 O N A N T E !!!! #LM7 #Messi ! https://t.co/7ZeMCTjkzb
2021-12-04 2:50:39,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:50:16,"Presenting Purnell’s Escape Ballon d’Or Carbon Full Black, 48mm, limited edition 8 pieces.
#morefuturethanpast… https://t.co/DISoVcIalq"
2021-12-04 2:50:05,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-04 2:50:03,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:49:58,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:49:16,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:49:00,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:48:44,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:48:39,MESSI IS THE GREATEST THERE HAS BEEN AND EVER WILL BE. SIMPLE AS THAT. 🐐 #LM7
2021-12-04 2:48:31,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:48:12,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:48:12,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:48:11,RT @messi10_rey: I N M E S S 7 O N A N T E !!!! #LM7 #Messi ! https://t.co/7ZeMCTjkzb
2021-12-04 2:48:05,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:47:58,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:47:25,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:47:04,RT @messi10_rey: I N M E S S 7 O N A N T E !!!! #LM7 #Messi ! https://t.co/7ZeMCTjkzb
2021-12-04 2:46:56,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:45:51,I N M E S S 7 O N A N T E !!!! #LM7 #Messi ! https://t.co/7ZeMCTjkzb
2021-12-04 2:45:46,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:45:44,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:45:22,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:44:53,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:43:50,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:43:13,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:42:22,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:42:09,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:41:42,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:41:19,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:40:31,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:40:28,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:39:28,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:39:26,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:39:04,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:37:44,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:37:34,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:37:14,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:36:02,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:35:58,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:35:51,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:35:41,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:35:28,"Messi will finish this season with 45+ goal contributions Mark my words. Slow start makes us better
PSshit and thei… https://t.co/Hv5ZUyYLaX"
2021-12-04 2:34:59,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-04 2:34:34,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:34:29,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:34:11,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:34:11,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:33:52,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:33:31,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:33:21,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:33:19,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:33:08,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:33:05,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:32:56,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:32:47,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:32:11,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:32:02,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:31:54,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:31:51,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:31:42,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:31:20,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:31:18,RT @CrewsMat10: We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:30:57,We have truly arrived. #LM7 https://t.co/h1A2AOHmWZ
2021-12-04 2:30:48,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-04 2:23:00,"Ice cold!
#LM7 #MesSeven #GOA7 #Factos"
2021-12-04 2:21:49,#LM7 has arrived https://t.co/COvYMWef5h
2021-12-04 2:20:09,Without any doubt #LM7 🐐 https://t.co/TEcrPNjAtC
2021-12-04 2:17:17,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-04 2:04:48,"RT @Lionel30i: ‼️| More #LM7 confirmation as Chinese sports journalist, Yan Bin, talks about how the Messi will win his seventh Golden Ball…"
2021-12-04 2:04:04,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-04 2:01:00,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-04 1:59:36,Ronaldo fanboys sharing the total Ballon D'Or points in history to prove that he is better than Messi is like all c… https://t.co/L1fD7huGFH
2021-12-04 1:50:56,@Lionel30i Thank you @NatashaRaheel #LM7 🐐🔥 https://t.co/oBkj5YSmkE
2021-12-04 1:47:17,@PSAcard 2016 select Soccer Messi jersey auto 5/7 #thehobby #messi #messi7 #lm7 https://t.co/3aZB2v0Y4u
2021-12-04 1:38:51,RT @theMadribZone: Evra’s 7 minuted video was a tribute to Messi for his 7th Ballon d’Or. #LM7
2021-12-04 1:34:06,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-04 1:27:38,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-04 1:27:03,@gbotemib @4pfAlabz ronaldo can have his 800 he can be the greatest goal scorer of all time but he ain’t the 🐐 #LM7
2021-12-04 1:18:22,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-04 1:07:17,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-04 1:04:14,"@alanjoyce8 @themichaelowen strength depth🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣this is too pathetic ffs
stop crying
we all know highway lig… https://t.co/rE4AUoqAvo"
2021-12-04 1:00:27,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-04 0:59:04,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-04 0:57:32,@its_ishant45 He just won his 7th ballon d'or... The most in history of football... That's why the no. 7 belongs to him now... #LM7
2021-12-04 0:57:03,RT @PepsiGlobal: CONGRA7S to #messi - certified 🐐#BallonDor #LM7 https://t.co/9YsMwVwHE9
2021-12-04 0:54:20,"RT @BarcaStat: Its amazing how those pages, assumingly for professional channels. Spread such fake stats without checking the data!!!

Thos…"
2021-12-04 0:28:58,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-04 0:20:49,@TheFalcon6380 @ikhilSharma01 @CristianoXtra_ See he be celebrating with Messi number #LM7 https://t.co/ysWlMOfZvV
2021-12-04 0:17:28,"RT @prime_cr6: On a real note this is my last tweet ever, we did it Messi FC. Messi is the goat &amp; Barcelona owns football. We truly move.…"
2021-12-04 0:15:24,@freeeaos @CjKofi A W for us either way haha #LM7
2021-12-04 0:11:33,@TheFalcon6380 @Mode4Rick @CristianoXtra_ Messi's walking since the day he started playing football and still HE'S… https://t.co/Ib2q2OQxfG
2021-12-04 0:03:55,#Ronaldo fanboys are the dumbest creatures on this planet! They say that a player who scores tapins*99.99%* of the… https://t.co/3tsNkYaAHV
2021-12-03 23:54:06,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 23:49:36,Even Ronaldo FC knows that Messi deserved his Ballon d’Or. We are living in a cruel world. #LM7 https://t.co/cqBgsTcuPd
2021-12-03 23:44:51,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 23:36:25,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 23:27:24,RT @messi10_rey: Edit: #factos Fac7os👍👀...and then there is anyone else ! #Messi #LM7 #BallonDor https://t.co/qBPwdv4hAE
2021-12-03 23:23:24,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 23:22:31,"REVEALED: How much will Lionel Messi earn from winning the Ballon d’Or 2021

#BallonDor2021 #BallonDor #Leo #messi… https://t.co/OMPDsUvhBV"
2021-12-03 23:22:30,"RT @leomessiaze: Ready?
#LM7 #Messi #BallonDor2021 https://t.co/zyfU95Y9r1"
2021-12-03 23:20:55,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 23:20:45,RT @paulinoleon10: You can’t compare him… because there’s no like him. #LM7
2021-12-03 23:19:42,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 23:18:25,"REVEALED: How much will Lionel Messi earn from winning the Ballon d’Or 2021

#BallonDor2021 #BallonDor #Leo #messi… https://t.co/5RxYnLG38A"
2021-12-03 23:16:38,"RT @NeymarJB4: #LM7 is inevitable 💯
4 days to go ⏳ #BallonDor  #messi https://t.co/kknaLQBWUK"
2021-12-03 23:13:48,RT @PepsiGlobal: CONGRA7S to #messi - certified 🐐#BallonDor #LM7 https://t.co/9YsMwVwHE9
2021-12-03 23:11:34,RT @WeAreMessi: On the front page! #Messi #LM7 https://t.co/lS5JwmfX9V
2021-12-03 23:06:51,"Neymar went to PSG to leave Messi’s shadow &amp; win the Ballon D’or. Ever since then:

2017: 3rd 🥉 
2018: 12th
2019: N… https://t.co/qdysNXoedl"
2021-12-03 23:05:50,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 23:01:39,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 23:00:53,"I was focused on #LM7 mania and after that “factos” 🤣🤣

Na now i come remember the punishment of carrying that thin… https://t.co/sAajxBP7mK"
2021-12-03 23:00:16,@Utdshow @BarcaTimes Better players without Penaldo #LM7
2021-12-03 22:50:30,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 22:48:20,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 22:47:52,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 22:47:18,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 22:46:02,@TheKwameMensah @FCBarcelonaFl Can Messi do it all alone? A tree can't make a forest. That's exactly what we're all… https://t.co/eCqs3MBAzN
2021-12-03 22:41:58,"The haters didn't consider this corruption/robbery back in 2018..

Success really has a lot of haters..
#LM7… https://t.co/nNdmdbb3GO"
2021-12-03 22:37:27,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 22:35:12,"RT @BarcaStat: Mendes has well paid @ESPNFC, they have not stopped tweeting about PR7 in the last few days since Messi won the Ballon Dor,…"
2021-12-03 22:35:06,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 22:27:26,"RT @Lionel30i: ‼️| More #LM7 confirmation as Chinese sports journalist, Yan Bin, talks about how the Messi will win his seventh Golden Ball…"
2021-12-03 22:25:14,"RT @prime_cr6: On a real note this is my last tweet ever, we did it Messi FC. Messi is the goat &amp; Barcelona owns football. We truly move.…"
2021-12-03 22:23:07,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 22:21:59,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 22:10:05,"One can only be the shadow of what they want to become and no matter what, people see you for who you really are, h… https://t.co/hproeuh9xC"
2021-12-03 22:09:49,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 22:09:42,"@RafaelH117 One can only be the shadow of what they want to become and no matter what, people see you for who you r… https://t.co/5OUV4KIAuD"
2021-12-03 22:09:30,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 22:07:20,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 21:53:42,RT @BarcaStat: Just remembered that this happened 😁 #LM7 https://t.co/TQw5fRzsT9
2021-12-03 21:52:41,"RT @ManhangaP: #LM7 or #CR7?
Do we still have a debate here?
#BallonDor2021"
2021-12-03 21:51:31,Which of these Messi records will never be broken? #Messi #LM7 https://t.co/8IrtKq34wC
2021-12-03 21:50:52,RT @PepsiGlobal: CONGRA7S to #messi - certified 🐐#BallonDor #LM7 https://t.co/9YsMwVwHE9
2021-12-03 21:49:59,"RT @prime_cr6: On a real note this is my last tweet ever, we did it Messi FC. Messi is the goat &amp; Barcelona owns football. We truly move.…"
2021-12-03 21:49:25,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 21:44:14,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 21:39:13,"RT @prime_cr6: On a real note this is my last tweet ever, we did it Messi FC. Messi is the goat &amp; Barcelona owns football. We truly move.…"
2021-12-03 21:38:17,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 21:33:47,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 21:33:35,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 21:27:24,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 21:27:19,"RT @prime_cr6: On a real note this is my last tweet ever, we did it Messi FC. Messi is the goat &amp; Barcelona owns football. We truly move.…"
2021-12-03 21:26:19,THE BEST. Idk how u guys support this clown 😂 he’s only ahead on Big Chances Missed. Messi has no competition #LM7… https://t.co/ZKnwfwVYkS
2021-12-03 21:24:49,"RT @ESPNFC: LEO MESSI WINS HIS 7TH BALLON D'OR 🏆

Another trophy for the 🐐 #LM7

(🎨: @AnkurMessi_) https://t.co/yRlfYPnf6i"
2021-12-03 21:22:09,@danleydon These ones😀#Messi #LM7 https://t.co/GWHZcHm1XR
2021-12-03 21:21:08,"RT @messi10_rey: Edit: Lionel #Messi #LM7..#BallonDor #FACTOS👍👀 
MESS7 is the definition of greatness !!! https://t.co/RWa1aISbgS"
2021-12-03 21:20:54,"RT @onlyGOAThasMORE: Messi FC is resting now, wake up, we have another #LM7 to seal⏳

FIFA Best Voting ends on Dec 10th👍

Vote for Messi: h…"
